date,USDT_BTC,USDT_ETC,USDT_XRP,USDT_ETH,USDT_LTC,USDT_BCH,USDT_BNB,USDT_DOGE
2015-03-21 12:00:00,256.13784798,,0.00356027,,1.01200011,,,
2015-03-21 16:00:00,263.19298262,,0.00356027,,1.01200011,,,
2015-03-21 20:00:00,263.19298262,,0.00356027,,1.01200011,,,
2015-03-22 00:00:00,263.19298262,,0.00356027,,1.01200011,,,
2015-03-22 04:00:00,265.13784797,,0.00356027,,1.01200011,,,
2015-03-22 08:00:00,265.13784797,,0.00356027,,1.01200011,,,
2015-03-22 12:00:00,265.13784797,,0.00356027,,1.01200011,,,
2015-03-22 16:00:00,265.56083094,,0.00356027,,1.01200011,,,
2015-03-22 20:00:00,267.51684843,,0.00356027,,1.01200011,,,
2015-03-23 00:00:00,263.5365229,,0.00356027,,1.01200011,,,
2015-03-23 04:00:00,263.5365229,,0.00356027,,1.01200011,,,
2015-03-23 08:00:00,263.5365229,,0.00356027,,1.01200011,,,
2015-03-23 12:00:00,263.91683081,,0.00356027,,1.01200011,,,
2015-03-23 16:00:00,260.67351138,,0.00356027,,1.01200011,,,
2015-03-23 20:00:00,260.67351138,,0.00356027,,1.01200011,,,
2015-03-24 00:00:00,263.01895538,,0.00356027,,1.01200011,,,
2015-03-24 04:00:00,271.59604827,,0.00356027,,1.01200011,,,
2015-03-24 08:00:00,271.59604827,,0.00356027,,1.01200011,,,
2015-03-24 12:00:00,242.5255,,0.00356027,,1.01200011,,,
2015-03-24 16:00:00,244.93638342,,0.00356027,,1.01200011,,,
2015-03-24 20:00:00,242.52550736,,0.00356027,,1.01200011,,,
2015-03-25 00:00:00,273.0,,0.00356027,,1.01200011,,,
2015-03-25 04:00:00,272.5,,0.00356027,,1.01200011,,,
2015-03-25 08:00:00,272.5,,0.00356027,,1.01200011,,,
2015-03-25 12:00:00,253.30730605,,0.00356027,,1.01200011,,,
2015-03-25 16:00:00,247.47551488,,0.00356027,,1.01200011,,,
2015-03-25 20:00:00,247.47551488,,0.00356027,,1.01200011,,,
2015-03-26 00:00:00,242.5255,,0.00356027,,1.01200011,,,
2015-03-26 04:00:00,242.5255,,0.00356027,,1.01200011,,,
2015-03-26 08:00:00,242.5255,,0.00356027,,1.01200011,,,
2015-03-26 12:00:00,242.5255,,0.00356027,,1.01200011,,,
2015-03-26 16:00:00,242.5255,,0.00356027,,1.01200011,,,
2015-03-26 20:00:00,242.5255,,0.00356027,,1.01200011,,,
2015-03-27 00:00:00,253.22011045,,0.00356027,,1.01200011,,,
2015-03-27 04:00:00,253.22011045,,0.00356027,,1.01200011,,,
2015-03-27 08:00:00,253.22011045,,0.00356027,,1.01200011,,,
2015-03-27 12:00:00,253.22011045,,0.00356027,,1.01200011,,,
2015-03-27 16:00:00,242.91750001,,0.00356027,,1.01200011,,,
